Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,language
0,V Aghara,Cryptocurrency and Metaverse,2022.0,,180.211.118.147,http://180.211.118.147:8080/xmlui/bitstream/handle/123456789/11281/050122_Cryptocurrency%20and%20Metaverse.pdf?sequence=1&isAllowed=y,,511,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,Cryptocurrency and Metaverse … Cryptocurrency and Metaverse … Cryptocurrency and Metaverse …,,,english
0,"D Strutt, C Debaig, N Coghlan, K Clyne",Dancing into the Metaverse-a digital dance showcase,2021.0,,research.gold.ac.uk,https://research.gold.ac.uk/id/eprint/30787,,512,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,4,1.0,In this immersive showcase performance we share a form of digital-dance installation that sees three dancers move together in real-time within a virtual space through remote …,,,english
0,"M Zuckerberg, M Ball",Mark Zuckerberg speaking in his live audio room with Matthew Ball about the Metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_videos/331/,,513,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,1.0,… Mark Zuckerberg speaking in his live audio room with Matthew Ball about the Metaverse … Mark Zuckerberg speaking in his live audio room with Matthew Ball about the Metaverse …,,,english
0,"M Zuckerberg, B Thompson",Ben Thompson Interview with Mark Zuckerberg about the Metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1463/,,514,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,1.0,"""Ben Thompson Interview with Mark Zuckerberg about the Metaverse"" by Mark Zuckerberg and Ben Thompson … https://stratechery.com/2021/an-interview-with-mark-zuckerberg-about-the-metaverse …",,,english
0,"M Zuckerberg, S Dietschy",I Interviewed Mark Zuckerberg about the Metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1472/,,515,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,1.0,"""I Interviewed Mark Zuckerberg about the Metaverse"" by Mark Zuckerberg and Sara Dietschy … I Interviewed Mark Zuckerberg about the Metaverse … Zuckerberg, Mark and Dietschy, Sara …",,,english
0,"M Zuckerberg, G Vaynerchuk",Zuckerberg conversation with Gary Vaynerchuk about the Metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1473/,,516,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,1.0,"""Zuckerberg conversation with Gary Vaynerchuk about the Metaverse"" by Mark Zuckerberg and Gary Vaynerchuk … Zuckerberg conversation with Gary Vaynerchuk about the …",,,english
0,M Zuckerberg,Zuckerberg Facebook post and comments on new subscription terms for metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1481/,,517,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,"… Zuckerberg Facebook post and comments on new subscription terms for metaverse … Zuckerberg, Mark, ""Zuckerberg Facebook post and comments on new subscription terms for …",,,english
0,"M Zuckerberg, C Newton",Verge Interview-Zuckerberg on Facebook Metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1424/,,518,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,1.0,"""Verge Interview - Zuckerberg on Facebook Metaverse"" by Mark Zuckerberg and Casey Newton … Verge Interview - Zuckerberg on Facebook Metaverse … https://www.theverge.com/22588022/mark-zuckerberg-facebook-ceo-metaverse-interview …",,,azerbaijani
0,M Zuckerberg,Zuckerberg Facebook post gaming in the metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1483/,,519,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,"""Zuckerberg Facebook post gaming in the metaverse"" by Mark Zuckerberg … Zuckerberg Facebook post gaming in the metaverse … Zuckerberg, Mark, ""Zuckerberg Facebook post …",,,english
0,M Zuckerberg,Zuckerberg Facebook post about chat with Gary Vaynerchuk about the metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1475/,,520,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,"… Zuckerberg Facebook post about chat with Gary Vaynerchuk about the metaverse … Zuckerberg, Mark, ""Zuckerberg Facebook post about chat with Gary Vaynerchuk about the …",,,english
0,M Zuckerberg,Zuckerberg Facebook post about fencing in the metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1466/,,521,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,"""Zuckerberg Facebook post about fencing in the metaverse"" by Mark Zuckerberg … Zuckerberg Facebook post about fencing in the metaverse … Zuckerberg, Mark, ""Zuckerberg …",,,english
0,M Zuckerberg,Zuckerberg Facebook post about new metaverse product group,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1417/,,522,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,"""Zuckerberg Facebook post about new metaverse product group"" by Mark Zuckerberg … Zuckerberg Facebook post about new metaverse product group … Zuckerberg, Mark, ""Zuckerberg …",,,english
0,M Zuckerberg,Zuckerberg Facebook post sharing article about Facebook as metaverse,2021.0,,epublications.marquette.edu,https://epublications.marquette.edu/zuckerberg_files_transcripts/1418/,,523,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,"""Zuckerberg Facebook post sharing article about Facebook as metaverse"" by Mark Zuckerberg … Zuckerberg Facebook post sharing article about Facebook as metaverse …",,,english
0,김상연,From Metaverse to Haptaverse,2021.0,한국컴퓨터그래픽스학회 학술대회,dbpia.co.kr,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE10620106,,524,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,최근들어 다시 주목 받고 있는 메타버스 (Metaverse) 플랫폼/시스템에서는 주로 사람의 오감 중주로 시· 청각 정보만을 제공하는 형태로 개발되고 있어 메타버스 환경이 제공하는 다양한 상황…,,,english
0,RC Lugtu Jr,Welcome to the metaverse,2021.0,,animorepository.dlsu.edu.ph,https://animorepository.dlsu.edu.ph/faculty_research/4490/,,525,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,"""Welcome to the metaverse"" by Reynaldo C. Lugtu Jr. … Welcome to the metaverse … Welcome to the metaverse. The Manila Times, 123 (39), B1-B2. Retrieved from https://animorepository.dlsu.edu.ph/faculty_research/4490 …",,,english
0,C Stokel-Walker,"Facebook is now Meta–but why, and what even is the metaverse?",2021.0,New Scientist,ui.adsabs.harvard.edu,https://ui.adsabs.harvard.edu/abs/2021NewSc.252...12S/abstract,,526,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,"Facebook is now Meta – but why, and what even is the metaverse? - NASA/ADS … Facebook is now Meta – but why, and what even is the metaverse? …",,,english
0,"D Hassouneh, M Brengman",Metaverse Retailing: developing a typology of store atmospherics,2010.0,"VUB PhD Research day, VUB …",researchportal.vub.be,https://researchportal.vub.be/en/publications/metaverse-retailing-developing-a-typology-of-store-atmospherics,,527,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,12.0,Metaverse Retailing: developing a typology of store atmospherics — Vrije Universiteit Brussel … Metaverse Retailing: developing a typology of store atmospherics … Fingerprint …,,,azerbaijani
0,E Lowry,Virginia Tech and the Metaverse,2008.0,,,,,528,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,14.0,,,"https://scholar.google.com/scholar?q=related:555dzpda930J:scholar.google.com/&scioq=intitle:metaverse&hl=en&as_sdt=0,5",english
0,"S Mansouri, M Mansouri",The consumer in the age of the metaverse,2022.0,,econpapers.repec.org,https://econpapers.repec.org/paper/haljournl/hal-03540223.htm,,529,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,1.0,EconPapers: The consumer in the age of the metaverse … The consumer in the age of the metaverse …,,,english
0,"E TONELLI, CHDES MEDEIROS, FM DE ALMEIDA",Metaverse: New Concepts of Teaching in the Digital Age,,,,,,530,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,3,,,,"https://scholar.google.com/scholar?q=related:8llNl21Z2M8J:scholar.google.com/&scioq=intitle:metaverse&hl=en&as_sdt=0,5",english
0,YY Sivan,The 3D3C Metaverse: A New Medium Is Born17,2008.0,New Media and Innovative Technologies,Ben-Gurion University Press,,,531,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,14.0,,,,english
0,S Heilesen,"Metaverse U Conference Notes: Stanford University, CA, February 16-17, 2008",2008.0,,forskning.ruc.dk,https://forskning.ruc.dk/en/publications/metaverse-u-conference-notes-stanford-university-ca-february-16-1,,532,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,14.0,"Metaverse U Conference Notes: Stanford University, CA, February 16 - 17, 2008 — Roskilde University Research Portal … Metaverse U Conference Notes: Stanford University …",,,romanian
0,DL Strand,"Metaverse U 2.0 Conference Notes: Stanford University, CA, May 29-30, 2009",2009.0,,forskning.ruc.dk,https://forskning.ruc.dk/en/publications/metaverse-u-20-conference-notes-stanford-university-ca-may-29-30-,,533,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,13.0,"Metaverse U 2.0 Conference Notes: Stanford University, CA, May 29 - 30, 2009 — Roskilde University Research Portal … Metaverse U 2.0 Conference Notes: Stanford University, CA …",,,romanian
0,SS Jensen,"Knowing When to Let Go: The Mind, the Metaverse, and Metaphor",2010.0,,forskning.ruc.dk,https://forskning.ruc.dk/en/publications/knowing-when-to-let-go-the-mind-the-metaverse-and-metaphor,,534,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,12.0,"Knowing When to Let Go: The Mind, the Metaverse, and Metaphor — Roskilde University Research Portal … Knowing When to Let Go: The Mind, the Metaverse, and Metaphor …",,,english
0,"L Morgado, Y Sivan, AM Maia, GC Matos, RR Nunes…","Proceedings of the SLACTIONS 2012 International research conference on virtual worlds–Life, imagination, and work using metaverse platforms",2012.0,"… , and work using metaverse …",,,,535,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,6,10.0,,,,english
0,"HC Kim, YW Jeong, JS Yi, MH Kim, SK Kim, SH Joo",A study on the next generation of u-Biz based on Metaverse,,,,,,536,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,6,,,,"https://scholar.google.com/scholar?q=related:kZGQVee8a_4J:scholar.google.com/&scioq=intitle:metaverse&hl=en&as_sdt=0,5",azerbaijani
0,"S Park, Y Lee, H Na, HK Lee, S Lee",Future Directions of the Virtual Museum Content with Metaverse Technology for the MZ generation,2021.0,한국디자인학회 학술발표대회 …,dbpia.co.kr,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE10588941,,537,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,5,1.0,"기관인증 소속기관이 구독중인 논문 이용 가능합니다.(구독기관내 IP· 계정 이용/대학도서관 홈페이지를 통해 접속) 로그인 개인화 서비스 이용 가능합니다.(내서재, 맞춤추천, 알림서비스등) …",,,english
0,"MS Smith, R Brooks",Meta Offers Nothing New to the Metaverse,2022.0,IEEE SPECTRUM,IEEE-INST ELECTRICAL …,,,538,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,1.0,,,,english
0,KJL Nevelsteen,"'Virtual World', Defined from a Technological Perspective, and Applied to Video Games, Mixed Reality and the Metaverse [v-0.14]",2015.0,arXiv preprint arXiv:1511.08464,,,,539,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,7.0,,,"https://scholar.google.com/scholar?q=related:az8JwWJE62MJ:scholar.google.com/&scioq=intitle:metaverse&hl=en&as_sdt=0,5",english
0,"M Hirata, K Mitsubuchi, K Sueda",Survey of national/culture specific tendencies of avatars in the diversifying metaverse,2008.0,ACM SIGGRAPH 2008 posters,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/1400885.1401031,,540,2022-02-14 11:32:39,CITATION,10.1145/1400885.1401031,,,,,,,0,0.0,0,3,14.0,Survey of national/culture specific tendencies of avatars in the diversifying metaverse | ACM SIGGRAPH 2008 posters … Survey of national/culture specific tendencies of avatars in the …,,,english
0,H Watanave,Archidemo–Architecture in Metaverse Architecture and urbanism in 3D-Internet utilizing multidisciplinary collaboration,,,,,,541,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,,,,,english
0,M Zyda,Will you take the blue pill or will you take the red pill? Waiting for the Metaverse or something like it,2003.0,,calhoun.nps.edu,https://calhoun.nps.edu/handle/10945/41505,,542,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,19.0,"The Deliverator belongs to an elite order, a hallowed subcategory. He's got esprit up to here. Right now, he is preparing to carry out his third mission of the night. His uniform is black as …",,,english
0,J Behue,The vision as the architecture of innovation? The Metaverse vision and the development of Cyberworlds,2007.0,,ideas.repec.org,https://ideas.repec.org/p/hal/journl/hal-00263174.html,,543,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,15.0,"All material on this site has been provided by the respective publishers and authors. You can help correct errors and omissions. When requesting a correction, please mention this item's …",,,english
0,M Kizelshteyn,Medicine and The Metaverse,2008.0,,openscholarship.wustl.edu,https://openscholarship.wustl.edu/vol3_iss2/51/,,544,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,14.0,"""Medicine and The Metaverse"" by Mark Kizelshteyn … Medicine and The Metaverse … Kizelshteyn, Mark, ""Medicine and The Metaverse"" (2008). Washington University …",,,english
0,변원기,(An) Analytical study on innovation and imitation effects in the four dimensions of Metaverse,2011.0,,아주대학교,,,545,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,11.0,,,,english
0,"M Preda, F Moran, F Preteux",MPEG-4 3D Graphics in Metaverse,2007.0,,hal.archives-ouvertes.fr,https://hal.archives-ouvertes.fr/hal-00273949/,,546,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,3,15.0,MPEG-4 3D Graphics in Metaverse - Archive ouverte HAL … MPEG-4 3D Graphics in Metaverse … MPEG-4 3D Graphics in Metaverse. 2007. ⟨hal-00273949⟩ …,,,azerbaijani
0,"N Zagalo, L Morgado, A Boa—Ventura",Virtual Worlds and Metaverse Platforms: New Commu nication and,,,,,,547,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,3,,,,"https://scholar.google.com/scholar?q=related:kylb4yO6eQcJ:scholar.google.com/&scioq=intitle:metaverse&hl=en&as_sdt=0,5",english
0,J Lewis,Tongue-Tied in America's Metaverse: The Nation as Meta-Language and the Myth of Consensus in Neal Stephenson's Snow Crash,2006.0,,arus.letras.up.pt,http://arus.letras.up.pt/handle/123456789/109473,,548,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,16.0,Bibliography Database in Utopian Studies: Tongue-Tied in America’s Metaverse: The Nation as Meta-Language and the Myth of Consensus in Neal Stephenson’s Snow Crash Skip …,,,english
0,M Magruder,Deconstructed Metaverse,2012.0,,kclpure.kcl.ac.uk,https://kclpure.kcl.ac.uk/portal/en/publications/deconstructed-metaverse(8e76517e-9b55-4335-bef3-bb9acf8e36ec).html,,549,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,10.0,"Deconstructed Metaverse - Research Portal, King's College, London … Deconstructed Metaverse …",,,arabic
0,J Flower,"HOW TO BUILD A METAVERSE-On the Net, flat images are giving way to solid shapes you can zoom round and dive under. Joe Flower witnesses the …",1995.0,New Scientist-UK Edition,London: New Science Publications …,,,550,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,27.0,,,,english
0,D McMahon,A Constitution for the Metaverse,2008.0,,Harvard Law School,,,551,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,14.0,,,,english
0,K COUPLAND,"THE METAVERSE IS COMING+ ALPHAWORLD, A VIRTUAL 3-D ENVIRONMENT ON THE INTERNET",1996.0,,"… AVE, NEW YORK, NY 10016 USA",,,552,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,26.0,,,,english
0,K Coupland,Students Build Businesses of the Future in Cyberspace the Metaverse is Coming!,1996.0,GRAPHIS,GRAPHIS US INC.,,,553,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,26.0,,,,english
0,M Ball,POSITION: The Metaverse Lives,2006.0,GEO WORLD,ADAMS BUSINESS MEDIA,,,554,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,16.0,,,,english
0,S BUDIANSKY,HOW TO BUILD A METAVERSE,1995.0,NEW SCIENTIST,NEW SCIENTIST PUBL …,,,555,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,27.0,,,,english
0,S Sonvilla-Weiss,(In) visible [electronic Resource]: Learning to Act in the Metaverse,,Springer.,,,,556,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,,,,,english
0,"A Ayiter, Y Sharir, R Clarke, N O'Brien, C Hart","Metaverse Creativity: Building, Performing, Learning and Authorship in Online 3D Worlds",2012.0,,Intellect,,,557,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,5,10.0,,,,english
0,M Pesce,Mirror Worlds The metaverse could help us better understand reality,2021.0,IEEE SPECTRUM,IEEE-INST ELECTRICAL …,,,558,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,,,,english
0,"S Bardzell, K Shankar","… , Cultural, Educational and Entertainment Applications-Video Game Technologies and Virtual Design: A Study of Virtual Design Teams in a Metaverse",2007.0,Lecture Notes in Computer …,"Berlin: Springer-Verlag, 1973-",,,559,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,15.0,,,,english
0,M McArthur,The second life herald: The virtual tabloid that witnessed the dawn of the metaverse,2007.0,,REED BUSINESS INFORMATION …,,,560,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,15.0,,,,english
0,KB Kim,MetaVerse Management System for Cyber Model House (CM-MMS),2012.0,International Conference on Convergence Technology,한국융합학회,,,561,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,10.0,,,,danish
0,S Duivcstein,Reel virtueel metaverse,2007.0,INFORMATIE,INTERMEDIA BV-SAMSON …,,,562,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,15.0,,,,arabic
0,"JAR Masferrer, AC Zúñiga, PJ López…",USE OF 3D WORLDS IN TEACHING. TEACHING IN METAVERSE,2011.0,INTED2011 …,IATED,,,563,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,4,11.0,,,,azerbaijani
0,P Brereton,Monumental Games and Football Superstars: The Dynamics of Player and Designer Discourse in the Articulation of a Metaverse,2007.0,,,,,564,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,15.0,,,,english
0,"H Weingard, S Bohm, F Penrose",Annex 1 Issues in the Mathematical Modeling of a Metaverse: A Very Brief Overview,,,,,,565,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,3,,,,,english
0,A Nehls,"The Metaverse-Second Life, a New World of Marketing Opportunities: Bachelor Thesis",2009.0,,,,,566,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,13.0,,,,english
0,D Hunter,The Second Life Hearld-The virtual tabloid that witnessed the Dawn of the Metaverse,2008.0,,AMER ASSOC ADVANCEMENT …,,,567,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,14.0,,,,english
0,J Thompson,After the End of History: Designing Identity in the Metaverse,2021.0,,Universität der Künste Berlin,,,568,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,1,1.0,,,,english
0,"S Papagiannidis, UKM Bourlakis",EXPERIENCING METAVERSE RETAILING: A GLIMPSE OF THE FUTURE?,2009.0,IABE-2009 Greece-Summer Conference,,,,569,2022-02-14 11:32:39,CITATION,,,,,,,,0,0.0,0,2,13.0,,,"https://scholar.google.com/scholar?q=related:dYVY4KBWkHQJ:scholar.google.com/&scioq=intitle:metaverse&hl=en&as_sdt=0,5",english
0,"Ö AĞRALI, Ö AYDIN",Tweet Classification and Sentiment Analysis on Metaverse Related Messages,2021.0,Journal of Metaverse,dergipark.org.tr,https://dergipark.org.tr/en/pub/jmv/issue/67581/1051384,,570,2022-02-14 11:32:39,,,,,,,,,0,0.0,0,2,1.0,"… In this study, feelings about Metaverse are tried to be evaluated. We evaluate the tweets posted … Tweets sent in English with the"" metaverse"" hashtag on Twitter were used as the dataset. …",https://dergipark.org.tr/en/download/article-file/2167702,"https://scholar.google.com/scholar?q=related:RKZl1VwL7qMJ:scholar.google.com/&scioq=intitle:metaverse&hl=en&as_sdt=0,5",english
0,M Damar,Metaverse ve Eğitim Teknolojisi,2021.0,,avesis.deu.edu.tr,https://avesis.deu.edu.tr/yayin/d0b6f98e-12d5-486b-af18-ebb5558acd27/metaverse-ve-egitim-teknolojisi,,571,2022-02-14 11:32:39,,,,,,,,,0,0.0,0,1,1.0,"Son dönemdeki metaverse açıklamaları ve gelişmeleri, sanal toplum ve sanal dünya içindeki kurguda sanal gerçeklik ve artırılmış gerçeklik teknolojilerinin merkezde yer alacağı …",https://avesis.deu.edu.tr/yayin/d0b6f98e-12d5-486b-af18-ebb5558acd27/metaverse-ve-egitim-teknolojisi/document.pdf,"https://scholar.google.com/scholar?q=related:Yb-RiroE5V0J:scholar.google.com/&scioq=intitle:metaverse&hl=en&as_sdt=0,5",english
